text,category,sentiment,flexibility
Use renewable energy,env,0.8137307168279475,0.6126207540065127
Reduce carbon,env,0.6759817567556143,0.5495129290662052
Flexible with HVAC,flex,0.8861059052320304,0.9580535604198961
Minimize bill,cost,0.4493503401130422,0.6144454463779513
Keep HVAC on,comfort,0.3344950036376983,0.2890226981057031
Don't adjust EV,comfort,0.10442257658177728,0.2438099222495649
Reduce carbon,env,0.5964890008383857,0.7272129791277955
Flexible with EV,flex,0.7828272010035437,0.7585047721420743
Shift washer to off-peak,cost,0.6177352325599438,0.6932449973737915
Keep washer on,comfort,0.16135800012774865,0.38735613552218656
Keep dryer on,comfort,0.3885546788644485,0.19662736268068995
Flexible with dryer,flex,0.8756955809656852,0.9580521294056595
Use renewable energy,env,0.6444715157239643,0.5414204976179283
Flexible with washer,flex,0.7913518951875792,0.9502987792133144
Keep EV on,comfort,0.3400543175126349,0.2511612091812543
washer can be delayed,flex,0.6646320851982431,0.8581225410645589
Use renewable energy,env,0.5358948758078257,0.6215061074087123
Reduce carbon,env,0.8629006910321865,0.5160917984414858
Flexible with HVAC,flex,0.7458707270463194,0.9148873494324512
Flexible with dryer,flex,0.9328662397524771,0.9914928242858179
Keep dryer on,comfort,0.2890600595274057,0.1802946861696387
Use renewable energy,env,0.7324994182530806,0.6577062547371666
Flexible with HVAC,flex,0.8025561509651474,0.9579884343441789
Don't adjust dryer,comfort,0.27893952163340785,0.11486921965960166
Don't adjust EV,comfort,0.35264558276555913,0.019452840113404174
Shift washer to off-peak,cost,0.6325955065947312,0.6578279093958869
HVAC can be delayed,flex,0.7645409976836561,0.959927035570554
Flexible with washer,flex,0.7763970873072094,0.6291941784462378
HVAC can be delayed,flex,0.7478290041373665,0.7828812925114845
Reduce carbon,env,0.7037180073129699,0.466547207109159
Use renewable energy,env,0.7362100566823254,0.5311036820290835
Don't adjust dryer,comfort,0.23295987971768217,0.12164134448109268
washer can be delayed,flex,0.8021355065056159,0.7366570048379202
Reduce carbon,env,0.8591906997919643,0.4923905774156866
Reduce carbon,env,0.49017853427617963,0.5665764243640097
Don't adjust EV,comfort,0.12236348432168137,0.24392840246561273
dryer can be delayed,flex,0.7606205899516134,0.7737049700362532
Keep washer on,comfort,0.46383381577980026,0.16853031442191801
Keep washer on,comfort,0.4062886568927122,0.11765837468338197
Minimize bill,cost,0.44314305939242893,0.6864278430780784
Minimize bill,cost,0.6455431520151991,0.5396689018609736
Minimize bill,cost,0.7047665747821361,0.7068572093690723
Keep washer on,comfort,0.3082833154922769,0.13608861392474214
EV can be delayed,flex,0.768757399179441,0.8216605212038817
Keep dryer on,comfort,0.27372965203585453,0.14170010873227745
Flexible with dryer,flex,0.655410072730175,0.8680712373419948
Don't adjust washer,comfort,0.2702940851058007,0.23357903354654114
Keep dryer on,comfort,0.39386525054906024,0.184239074552718
Use renewable energy,env,0.6834435328081924,0.5829947596521183
Shift EV to off-peak,cost,0.5118749651685507,0.7218282731373944
Don't adjust washer,comfort,0.28827190281507836,0.3183913698063035
Minimize bill,cost,0.711959012961926,0.7485756434856065
Shift washer to off-peak,cost,0.4833238991888474,0.8423446421421988
Keep HVAC on,comfort,0.20450523677181298,0.1523650049864716
Use renewable energy,env,0.6417553167579557,0.5222330212466608
Don't adjust HVAC,comfort,0.18545879599725512,0.10166629414367524
Shift EV to off-peak,cost,0.5495532032532234,0.7981972775857031
Don't adjust EV,comfort,0.40074989842267505,0.12973371798144873
Use renewable energy,env,0.6990868050251291,0.7098917551747737
Keep washer on,comfort,0.24012594864558354,0.18667351010121136
Reduce carbon,env,0.6288391294157285,0.37558372616498203
Flexible with dryer,flex,0.8544584952465545,0.933397295384054
Don't adjust HVAC,comfort,0.56205884605544,0.2696579536190224
Flexible with dryer,flex,0.8734381417727531,0.6897606756384329
washer can be delayed,flex,0.8884895922880157,1.0
Shift washer to off-peak,cost,0.6491261693028056,0.7010737302676077
Reduce carbon,env,0.5578275807009988,0.6439630591184256
Use renewable energy,env,0.5752744814427213,0.5561489750482679
Shift EV to off-peak,cost,0.7423406187657489,0.7461174886852527
Reduce carbon,env,0.560103761566872,0.8122806352655086
Minimize bill,cost,0.6206694767623891,0.7820570165077223
Reduce carbon,env,0.6188124114873983,0.6726905218755346
Minimize bill,cost,0.5146348028096521,0.7265184872387953
Use renewable energy,env,0.6343482180777962,0.6337787599938577
Flexible with dryer,flex,0.7798827213468994,0.9573701914900716
Reduce carbon,env,0.7224262708565983,0.6430595418052486
Keep dryer on,comfort,0.4421103608981334,0.16604103847906243
Minimize bill,cost,0.6833124142706679,0.758874960806368
Don't adjust washer,comfort,0.24664750954651546,0.0681884303323011
Flexible with washer,flex,0.7110151620439569,0.9851866107363455
Don't adjust dryer,comfort,0.24484202080704676,0.2893195316069413
Shift washer to off-peak,cost,0.6385732951029084,0.7061110320740287
Flexible with EV,flex,0.9202239377617389,0.8355498376782127
HVAC can be delayed,flex,0.9327284081589822,1.0
Reduce carbon,env,0.7611425535479783,0.6581214395205759
Flexible with washer,flex,0.8105379384396904,0.9136024312982041
Don't adjust EV,comfort,0.18740686354338823,0.46817123303074754
Flexible with washer,flex,0.8581607863288544,0.9663052929766206
Use renewable energy,env,0.5687526722432096,0.8535364689056949
EV can be delayed,flex,0.6634573029983296,0.8917052787324745
Don't adjust washer,comfort,0.4446093992616834,0.1605982629614232
Flexible with HVAC,flex,0.832403477388696,0.8329122215437348
Shift washer to off-peak,cost,0.5171778993481031,0.7530758873734718
Shift washer to off-peak,cost,0.6898360635313294,0.8081568277900897
Reduce carbon,env,0.7345530554219578,0.6379918751356998
washer can be delayed,flex,0.8681608984978723,1.0
Use renewable energy,env,0.8350017489435846,0.5985944250756086
Use renewable energy,env,0.7352400773059995,0.55074463245242
Use renewable energy,env,0.6320090138595725,0.5552227662431609
dryer can be delayed,flex,0.8510231836511267,0.9869154573157524
Minimize bill,cost,0.7253308913602698,0.5853272005970471
Don't adjust EV,comfort,0.14036592044676693,0.3126823067326433
Flexible with dryer,flex,0.7176767439606339,0.8916076846184972
Shift HVAC to off-peak,cost,0.6438478293255308,0.6977865865034386
Flexible with EV,flex,0.704177586680162,0.9179634887108957
Minimize bill,cost,0.5037220836169896,0.7072348619956343
Flexible with washer,flex,0.8206499529947354,0.9469805050713295
Shift washer to off-peak,cost,0.6128121541657928,0.8315556585978534
Reduce carbon,env,0.669952862197332,0.5427001052550959
Minimize bill,cost,0.5718950845142639,0.7392702436497416
Use renewable energy,env,0.7514861873252491,0.5736546432087606
Use renewable energy,env,0.7885202082944429,0.6213682386960995
Reduce carbon,env,0.5888334226341781,0.6215246496359625
Reduce carbon,env,0.7417617303741727,0.5290343259579812
Flexible with washer,flex,0.8308123838662513,0.8526209530750859
Shift EV to off-peak,cost,0.5295879886779529,0.7812930665418942
Use renewable energy,env,0.7192397076470225,0.4872397508895086
Flexible with dryer,flex,0.8233974510693092,0.8975869653851152
Minimize bill,cost,0.5655039460178752,0.6286917491638624
Use renewable energy,env,0.7612929660157632,0.657862736230432
Minimize bill,cost,0.6040700796188437,0.4686130825045103
Minimize bill,cost,0.5847531910322071,0.7238625840531723
Keep washer on,comfort,0.250408207767894,0.19514441348343586
HVAC can be delayed,flex,0.8752293608896187,0.8719965287424998
Don't adjust dryer,comfort,0.39222593022981356,0.03309551015278572
Flexible with HVAC,flex,0.9135732132640484,0.828552782137405
Reduce carbon,env,0.7306501533597436,0.5660958991560218
Don't adjust HVAC,comfort,0.45432474276543044,0.21718917137934804
Don't adjust dryer,comfort,0.24586915057256034,0.31543919711271057
Minimize bill,cost,0.6391709823037176,0.736305068102317
washer can be delayed,flex,0.81088150753165,0.9932930308167068
Don't adjust washer,comfort,0.3301092510608554,0.4107030775413043
Keep washer on,comfort,0.4210787315967075,0.34242084256743877
Flexible with HVAC,flex,0.7088931120429806,0.8421661985238998
Flexible with HVAC,flex,0.6672806709473262,0.9556174755778694
Keep HVAC on,comfort,0.353475758103054,0.29075496697073056
Flexible with HVAC,flex,0.6146948694900856,0.8421729946798582
Keep washer on,comfort,0.2327540883088429,0.21032042723567684
Minimize bill,cost,0.45339145448816,0.7219593097369194
Flexible with EV,flex,0.7921358216176598,0.9552907737464055
HVAC can be delayed,flex,0.7433450395251183,0.9739305446854788
Shift washer to off-peak,cost,0.5144165267701943,0.6416850667999756
Minimize bill,cost,0.8119383492182045,0.699959500077785
dryer can be delayed,flex,0.9612102905309751,0.7840274031121076
Reduce carbon,env,0.778293152339282,0.655508596038668
Keep washer on,comfort,0.33277512381036023,0.10201186846059469
Minimize bill,cost,0.5997492551992513,0.9470550173969469
Flexible with HVAC,flex,0.8052661698019214,1.0
Flexible with EV,flex,0.8097763344468226,0.8281136443460082
Reduce carbon,env,0.7726175374116535,0.45149223895444457
Minimize bill,cost,0.49993166244660625,0.7036313241241474
Shift washer to off-peak,cost,0.5679354710235482,0.7190230414104488
Flexible with HVAC,flex,0.6914174710775323,0.9406685967825098
Minimize bill,cost,0.5147951145459415,0.6912718339859386
Use renewable energy,env,0.6320539959086688,0.6125625767587847
Don't adjust HVAC,comfort,0.31961059258627206,0.2712666573410855
Shift dryer to off-peak,cost,0.7892612946067089,0.72670995571846
Don't adjust dryer,comfort,0.41436056903685997,0.2759669802433659
Keep EV on,comfort,0.2514568773632323,0.3114027199579648
dryer can be delayed,flex,0.6112945317848877,0.937195305633137
dryer can be delayed,flex,1.0,0.7909659148365265
Use renewable energy,env,0.8413953993517078,0.42033743509349425
Use renewable energy,env,0.7977059868176308,0.6371274135870413
Don't adjust dryer,comfort,0.16248504978685738,0.3834813203858909
Use renewable energy,env,0.781430645043613,0.5152249805983187
Keep EV on,comfort,0.388448877196985,0.09327658950660861
Reduce carbon,env,0.6191937936117264,0.5499432404565918
Shift washer to off-peak,cost,0.4124577356899978,0.6909060164836212
Flexible with dryer,flex,0.6507754224122451,0.8160204095736163
HVAC can be delayed,flex,0.7330318931807176,0.8652794354417884
Use renewable energy,env,0.6124628981453917,0.5886330709155674
HVAC can be delayed,flex,0.9051903824803156,0.8466107183997852
Don't adjust washer,comfort,0.34018243877432985,0.1458316082021015
Flexible with dryer,flex,0.6216403325800721,0.922665340660713
Minimize bill,cost,0.7990594850295147,0.5884182597232956
Use renewable energy,env,0.6536775132124665,0.6273481748822679
Minimize bill,cost,0.608783055542202,0.7435658117210202
HVAC can be delayed,flex,0.6390369957700617,0.8310867942593957
Minimize bill,cost,0.6718618954854743,0.6476625200605485
Keep EV on,comfort,0.4168380718775126,0.21253510572057355
Minimize bill,cost,0.7346311223680531,0.8889178378530512
HVAC can be delayed,flex,0.8857933452966529,0.7250895661242474
Don't adjust washer,comfort,0.14790207362273403,0.1871886740406143
Shift washer to off-peak,cost,0.510049381921324,0.7723629536926064
Shift HVAC to off-peak,cost,0.591704654525361,0.6193030894769872
Shift washer to off-peak,cost,0.3878294452976988,0.5226765266483102
Use renewable energy,env,0.7071264368929672,0.5545900640815062
Flexible with EV,flex,0.6915154534404417,0.9378809598649718
Reduce carbon,env,0.6344697479383501,0.565692447530231
Flexible with HVAC,flex,0.7685765483080162,0.7635457618459092
Reduce carbon,env,0.6455544944715412,0.7114913409271622
HVAC can be delayed,flex,0.8744033127153915,0.9661641840249529
Use renewable energy,env,0.7079892620642846,0.5022079123927073
Keep dryer on,comfort,0.26105252959195896,0.04939659508743405
Shift HVAC to off-peak,cost,0.8023608955234816,0.722066109564921
Use renewable energy,env,0.7640208087609232,0.6319895086359746
Keep washer on,comfort,0.2553447511667124,0.09872814202252318
Don't adjust EV,comfort,0.2692669374612374,0.1193538799230091
Reduce carbon,env,0.727774140903377,0.5728822191597702
Don't adjust HVAC,comfort,0.17962223356392804,0.21453893336135488
washer can be delayed,flex,0.7733219490091656,1.0
Use renewable energy,env,0.8024210568222919,0.5699532072107608
Minimize bill,cost,0.8141578393431808,0.6081887177846472
Minimize bill,cost,0.5102221445362535,0.7293008210687311
Shift washer to off-peak,cost,0.608223517789574,0.7040899774894258
Flexible with washer,flex,0.6255944701599737,0.8309515387056647
Reduce carbon,env,0.5835268078475653,0.6469752905864578
Flexible with EV,flex,0.8669306326636408,0.8161287223943942
Flexible with HVAC,flex,0.729287193613419,0.8245881032473985
Reduce carbon,env,0.7171602923318472,0.5617097386232789
Don't adjust HVAC,comfort,0.401435038967422,0.34842594351863787
Keep dryer on,comfort,0.3088015304252802,0.06835858717780285
Use renewable energy,env,0.7146434727139458,0.622894406989176
Use renewable energy,env,0.7458854890044865,0.7156850416261842
Shift washer to off-peak,cost,0.6570224679797264,0.7506359111126687
Reduce carbon,env,0.874788796064349,0.6079748641501505
washer can be delayed,flex,0.9823207708103143,1.0
Minimize bill,cost,0.7369934532971832,0.6036404327452817
Minimize bill,cost,0.691691533133985,0.6905862930352435
Don't adjust EV,comfort,0.3047613558637652,0.2066632862585736
HVAC can be delayed,flex,0.5774616955687305,0.9925044514596846
Don't adjust EV,comfort,0.4020725639999149,0.08734280509257211
Shift washer to off-peak,cost,0.561926336674433,0.807513199537327
Keep dryer on,comfort,0.44325157255181646,0.34958215337339904
Don't adjust dryer,comfort,0.09722645876353136,0.1725131475876293
Don't adjust washer,comfort,0.5340389117365318,0.1106020451231515
Use renewable energy,env,0.5999355050964992,0.8384363596244716
Minimize bill,cost,0.502920613409715,0.821804461593919
Minimize bill,cost,0.4920451614462952,0.8024255518070424
Reduce carbon,env,0.6807648981558138,0.6959579114576655
washer can be delayed,flex,0.9485021377991801,0.7402956185221167
Flexible with HVAC,flex,0.6996169392265356,0.8878574804498085
Shift EV to off-peak,cost,0.6175975149933196,0.6916397884349231
Don't adjust dryer,comfort,0.489603768989884,0.2979972571425199
Flexible with dryer,flex,0.629542593715749,0.8942986980790865
Don't adjust HVAC,comfort,0.15674400146234127,0.25926216643253003
Keep dryer on,comfort,0.16500154244275336,0.16872217780844118
Use renewable energy,env,0.6447155656838475,0.7609074605456972
Minimize bill,cost,0.7390056423343869,0.7357439545926928
Use renewable energy,env,0.8182527726645328,0.8927659240132668
Use renewable energy,env,0.8232719080069121,0.5942640552575615
Use renewable energy,env,0.5294080321493454,0.6778863058838605
Shift EV to off-peak,cost,0.5635696356560492,0.5570232549063681
Use renewable energy,env,0.5520744233642215,0.7008318925625661
Flexible with dryer,flex,0.631415733319662,1.0
Minimize bill,cost,0.5004728349632883,0.9027924330316945
Don't adjust dryer,comfort,0.3165197176755727,0.22413925638074522
Minimize bill,cost,0.6052948900409262,0.7889943275248312
Flexible with EV,flex,0.881505747935569,1.0
Reduce carbon,env,0.7368095800628643,0.7159214230397409
Shift dryer to off-peak,cost,0.6149885676809836,0.6774687588475877
dryer can be delayed,flex,0.7677515450588941,0.741530666915369
Keep HVAC on,comfort,0.2886285817094738,0.18454166988557488
Don't adjust washer,comfort,0.13862456658559721,0.006906720301807445
Shift HVAC to off-peak,cost,0.39887303728814205,0.7303854616211586
Flexible with washer,flex,0.8689201218957291,0.8409274903396087
Don't adjust EV,comfort,0.26702327607481907,0.2723924639436708
Reduce carbon,env,0.6298945411968149,0.7025284335234409
Use renewable energy,env,0.722338655759405,0.7280827547853105
Don't adjust dryer,comfort,0.38704867424804695,0.05378507077321237
